13918,"Мда, унылые у него конечно стримы
"
7633,"Эх винда 8.1 лицензия, в разделе обновления предлагали перейти, но поезд ущел, больше не предлагают
"
9853,"Те симптомы что Вы описали, могут быть банально от проблем с щитовидкой, йода например мало много в воде пище.
"
4079,"А Петюне делать больше нечего. Так как Европа и америкосы вписываются за укров, Петюне хорошо бы перед выборами организовать какой нибудь победоносный скандальчик, и пусть даже обосраться, но все равно выдать его за свою великую перемогу.
"
6811,"умер, без вариантов, ни воды, ни оврага, ни сугробов, ни деревьев
"
3936,"все звонки в службы спасения записываются, а звонки в скорую и вызов скорой в больницу, где уже должны оказывать квалифицированную помощь говорит о несостоятельности больницы. Приезд скорой тоже фиксируется, как и оказанная ею помощь. Очень большой шанс, что после этих звонков всю информацию передадут в надзорные органы даже без вашего участия.
"
2828,"быстро проскочишь улицу, но затем упрешься в пробку или светофор Сэкономлю около 40 минут времени в любом случае. а правда как по бесфетофорной улице переходить дорогу? Через подземный или надземный переход
"
10255,"Не пойму, там рыбы чтоль нет? Ловить есть что мешает?
"
11443,"Угу. Перечисли, пожалуйста, самые яркие успехи министерства иностранных дел за последние 15 лет.
"
375,"Ты, бля, не мороси, служил, али как?
"
1788,Ты нормальнео не умеешь ты сразу урчать начинаешь
4315,"Дело не в чеках, а в том, что даже видеодоказательство таких событий у тебя могут купить и местные сми, и те, кто собирается покарать этих продавцов-нарушителей внутри церковной среды. Невыводимость средств из института церкви - первый пункт принципиального различия. Непринадлежность средств конкретной группе лиц возможных антигосударственных злоумышленников - второй пункт (иерархия и наследование намного жёстче гражданско-родственной передачи собственности). Сохраняемая отчётность с каждого поста по всей церковной иерархии - третий пункт (а-ля встроенная ФАС). Церковные организации занимающиеся производством каких-либо видов утвари и принадлежностей имеют только эту линию производства и не взаимодействуют с общим рынком сбыта - четвёртый пункт. Внутрицерковный рынок в принципе не производит ощутимых контактов с, к примеру, общероссийским рынком кроме нескольких линий, вроде закупки определённых кагоров, в то время как вывод совсем не производится - пятый пункт. Так как эта жертвовательный тип компенсации стоимости, то во избежание злоумышленников-посредников, способных зарабатывать на скупке из церковного рынка с последующей, более дорогой, перепродажей на обычный рынок, цены внутрицерковной продукции несколько превышают приемлемый минимальный порог перепродажи, что обеспечивает сохранение границ между церковным и обычным рынком - шестой пункт.
"
3233,"Лезет он специальной гибкой лопаткой, которая срезает заводской разогретый компаунд. Который в свою очередь залит под процессор. Повреждения посадочных шаров возможны лопаткой при недостаточном прогреве или спешке инженера. В остальных случаях они аккуратно срезаны, что можно увидеть в ролике очистка от компаунда так же показана на видео. Пинцетом, любую микросхему посаженную на заводской компаунд, без печальных последствий не снять.
"
697,"Где у вас закрыли родильные и детские отделения, что нужно ехать за 200 км? Знаю, что некоторые больницы закрыли так как туда обращений мало и ближайшие находится в 10-20км. Но про 200км впервые слышу.
"
5520,"Тоже LG стоит в углу, не знаю с чего начать. Вообще не реагирует на кнопки и пульт. Просто горит красный светодиод. EAY39810701. rev.1.2
"
7224,"проблема не в ИПшках, а в том, что он очередной поехавший Д Артаньян Проблема в том, что за последние 10 лет экономика и гражданские права просели. Это первое что давит на крышу молодежи. Перелет из Хабаровска в Москву стоит от 10к От 13 с багажом, но вообще от 20. Подушечку на три месяца приплюсуйте, необходимость себе во всем отказывать пока копишь - и выйдет сильно дороже б у ружбайки. Опять же, это не служит поводом для убийства детей в обычной школе В данном конкретном случае он еще никого не успел убить. И еще не факт, что дело не сфабриковано - ружье, листовки, телефоны и жесткачи - еще не показатель покушения на преступление. Люди берутся за оружие от отчаяния.
"
7059,"Вот, люди спрашивают от чего да почему так происходит, а мне вот очень интересно, а что дальше то делать? Нельзя двигаться или можно? Ремонтироваться на месте или что? Как вообще это узнали?
"
12,"Почитайте посты у этого автора,может найдете что нибудь полезное. Надеюсь помог) https: pikabu.ru story obyichnyie budni dezsluzhbyi 4932098
"
11743,"Скажите, сколько отёк после операции спадает? Маме делали два месяца назад, до сих пор нога отекает
"
3446,"Вот драки не впечатлили, конечно почти полностью повторяют аниме и мангу ( за исключением моторбола), но с её навыками ждешь более впечатляющей драки, тем более тут графика. В целом фильм не впечатлил, нет атмосферы нужной, но сценарий хорошо адаптирован, получилась отличная история, но это не тот постап, который я ждал. Розовая няшная версия.
"
11914,"Вот я не уверен насчёт маршрутного такси автобус. Как я понимаю это частная собственность, и провозить или не провозить они решают сами на уровне компании. В интернете на эту тему много обсуждений, но ясно что по ПДД это одно и тоже (автобус и такси), а вот по правилам перевозки - хз. Все ссылаются на правила конкретного перевозчика (вы не единственные с такой проблемой столкнулись).
"
12723,"Кстати, а что вы будете делать при вертикальной разводке отопления, если над вами трубы потекли, а у соседей ремонт дорогой и пускать ремонтников они не хотят или они уехали в другой город на пару недель?
"
4563,"Сначала жалобу в роспотребнадзор, в статье вроде как судится банк на решение роспотребнадзора о штрафе за мелкий шрифт. Но лучше не брать кредиты вообще, тогда и мелкий шрифт не страшен.
"
8251,"По нынешним меркам минкульта Шнур это не дно, а культурный пляж.
"
3747,"Не встречался с такой проблемой? Имеется ноут Samsung, на нем стояла Win10, потом она перестала стартовать, попробовал восстановить, но не удалось. Установил Win7, ноут работает, все нормально, но есть проблема при включении. Когда я его включаю, он бесконечно висит с логотипом Samsung. Если я при включении выберу загрузочное устройство Window Manager, то он стартанет. В биосе он так же стоит 1-ым в загрузке, но это не помогает. Тип загрузки выбран UFI, так как стоит SSD с GPT. Уже надоело каждый раз при включении жать f10 и выбирать способ загрузки. Биос сбрасывать пробовал, не помогло
"
4455,"Сразу вспомнил блокбастер Вспомнить всё,вроде. Open your mind,Квейд.)
"
11267,"И какой придурок засунул туда цыплят? Во-первых, они недостаточно выросли и это просто нецелесообразно, слишком мало мяса. Во-вторых, в этом случае в готовом продукте будет кровь, что для мяса является браком. В третьих полученный фарш будет слишком низкого качества из-за крови, костей, шкуры и прочего. Если нужно реализовать их, проще подать из тушки как цыплят-корнишонов. Вывод один: оператор ебаный садист, которому просто по фану измельчить заживо кучку цыплят
"
705,"Да ладно? Это всё о том же фашизме (и не только доктор Менгеле этим занимался) - исключительной нации американцев 21века - евгенике 19-20вв. - принудительной стерилизации индейских скво в 1960-1970х годах в США (что вылилось в геноцид) - принудительной стерилизации особо опасных преступников в 19веке - принудительной стерилизации неполноценно здоровых детей уродцев инвалидов в скандинавских странах в 20веке - вакцинах, вызывающих женское бесплодие в Африке и т.д. и т.п.
"
541,"Жирнейший тролль, склочник и просто неприятный человек.
"
10470,"Где-то слышал, что вся эта советская атрибутика из-за ностальгии разрабов, и ко времени никак не привязана.
"
4835,"Разбираем аппарат, смотрим модель матрицы. Ищем такую же или аналог. Как вариант поискать на авитах всяких с мертвыми материнками.
"
6003,"Фуууу, геи! Мам! Смотри! В попу писюны суют!
"
2436,"СМЕРТЬ РАСИСТАМ И НЕГРАМ!
"
4408,"Скрипачка, справа от скрипача - лицо такое располагающее
"
351,"почему ты простое хамло называешь художником?
"
12593,"Не забудьте добавить налог на землю и имущество. На такой дом думаю еще 100 тыс в год. Эти копейки складываются в довольно приличную деньгу. Потом дети уезжают и все - остался один куковать в 10 комнатах.
"
1266,Может оставите? Если хозяин не найдется? А собаки большие?
13728,"Хааай бойз энд зяблс энд беби бон герлз
"
13775,"Санкции полезные так полезны
"
4690,"Я бы сказал, что количество детей влияет, но не определяет.
"
1408,Вообще-то это цитаты разных людей из поста.
13680,"неи я тебе не сяду на лицо.шебм
"
7875,"Другие регионы будут ? пусть и мой город небольшой, но у нас есть немалый промежуток где нет заправок сто etc , но есть покрытие мобильной сети
"
11517,"А зачем они вообще возили эти диски, если можно переписать в перфокарты или даже в тетради, а потом куда нужно? Это же выгоднее.
"
6939,"В фильме Новые времена есть похожий момент) Вообще, лучше смотреть с начала и полностью.
"
6883,"Прочитайте же наконец-таки приведенное в топике решение ВС. Там более чем разжевано: кто, чего и кому должен.
"
3836,"А Windows какая? Есть специальные образы с возможностью взломать учетку.
"
10547,"Вся статья в двух предложениях: как можно снизить цены? Никак.
"
1547,"Нас сегодня собрали, хлопцев 30, и поздравили Кофе Nescafe Подарочный набор , и пораньше отпустили с работы."
13029,"Отличнейший фильм! И актриса мне нравится
"
868,"Ммм... Проблема цыган и наркотрафика есть? Есть! Ее решать надо? Надо! Если я завтра вьеду в толпу цыган вы меня тоже поддержите?
"
14079,"МНЕНИЕ о путинистах-педофилах высказывалось?
"
3034,"Нахуй бы ментам именно российское железо? Они с гостайной работают? Управляют какими-то критичными процессами? Короче, лябурахи, в очередной раз, хайпанули немножечко.
"
12064,"У меня есть не большое хобби-производство в свободное от основной работы время. Собственно, номер телефона есть на рабочей странице в инстаграмме. Недавно звонят мне, судя по голосу, школьники и интересуются покупкой моего творчества, а потом переходят на вопросы неприличного характера с сексуальным подтекстом. Я молча кладу трубку и, имея в списке входящих вызовов их номер, мгновенно созревает план мести. Озабоченные школьники мужского пола, вопросы про гениталии - все решено. Отправляюсь в гугл, ввожу запрос : секс-шоп. Накидываю в корзину членов, анальных штучек и смазки (по голосам их было двое, т.о. все в двойном экземпляре) и указываю их номер. И так раз 10. У меня был выходной, свободного времени много. И у них судя по всему тоже. Надеюсь, развлеклись.Я -да.
"
2121,"Зато не бесхребетными подстилками мусульман. Быть толерантным - не значит быть подстилкой. Быть расистом еще хуже.
"
1807,"Весь мир лахта, а люди в нём понасвиновки"
188,"Иди на почту до востребования
"
5271,"Вот про эти сопки .... По этому у нас очень много машин в городе. Потому что пешком вверх пердячить (400-600 м примерно) от точки А до точки Б не каждый решится. Устаешь быстро. А летом гулять при высокой температуре воздуха и влажности 100 ? Вот и бесятся неместные, потому что для них это настолько неудобно и некомфортно. Я то к таким условиям привыкла и, откровенно говоря, мне нравится. Гуляю с удовольствием. В Москве вообще равнина, серые здания, скукота такая.
"
4330,"Ага, гугл говорит, что комикс по мотивам Последнего континента .
"
800,"У хохлов теперь томос есть. То есть нихуя они не провославные, а сектанты ебанные и мрази. А у русни его нет и никогда не было. Учи матчасть, чтобы не быть батхёртом
"
1412,Каких-каких изуверских практик? Там ежа надо жрать пока его любишь?
7648,"Зато у нас .... Яндекс телефон вышел
"
5153,"Про слесарей ваще молчу. За час работы и небольшой ремонт отопительной системы я отдал 380 евро.
"
1499,"Керамика раку тип японской керамики, традиционно используемой в японской чайной церемонии, в первую очередь, это чаши для чая. Для керамики раку характерна ручная формовка глины вместо использования гончарного круга, в результате этого каждый предмет оказывается уникальным. Нахуя мне это, и как это относится к вопросу о появлении трещин на керамических кружках - науке доподлинно неизвестно."
796,"Ошибка: Постинг запрещён. Бан: 1003251. Причина: M Общее 13 - Нерелейтед !vg. Истекает: Птн Окт 05 18:35:16 2018 гавно на мочюхе душит
"
14388,"ПРОКЛЯТАЯ ДЕТОЕДСКАЯ МРАЗЬ. ГОРИ В АДУ ВЕЧНО.
"
9447,"Я с Астраханской области и помню, как деды собирали какашки коровьи, смешивали их с соломой и оставляли сушить. Топили ими баню. ДомаА может, тоже топили, но я не застала, уже уголь покупали, а на бане, наверное, экономили. Как только газ провели, то кизяки уже не сушили. Это распространено там, где нет лесов, и занимаются животноводством. Вот на юге Астраханской области нет лесов, только то, что посадили люди вдоль ериков и речек. А камыша полно. Помню, камышом топились, строили заборы, и дома строили. Дома до сих пор стоят , и мы в них живем. Мне даже больше нравится камышанка , чем кирпичный дом, потому что воздух в нем совсем другой, легче что ли ( это надо почувствовать на себе, словами не обьяснишь)
"
11373,"Нет, смотри: Я - русский, а азеры и узбеки - черножопые. Видишь, всё можно.
"
1740,Что за хуита с капчей в последние дни? Почему картинки просто СУПЕР НАХУЙ медленно появляются? В итоге чтобы отправить пост с парой слов и ссылкой я должен потратить по 30-40 сек только на капчу! Раньше мне на всё хватило бы 10 или меньше сек
8544,"Друг занимается ремонтом трубок и как то раз прошивал минут 30от нуля до конца заняло но он там не только это делал, может имей вообще в пару кликов делается
"
10290,"Так это же отличный повод поднять цену за проезд и ввести пару новых налогов!!!
"
10712,"О, Боже! Выдра!? (протирает глаза). Где медведя, avangarv, изменьщик!!! Какие могут быть сурикаты?
"
3545,"Московский дождь, пахнущий бензином и прибитой к земле пылью? Извините, у меня так.
"
110,"Позвольте узнать, скольких детей вы воспитали, дабы утверждать, что ребенок - это примитивный и легко предсказуемый алгоритм, в котором нельзя - значит нельзя? Удобно все и всегда на воспитание спихивать, вроде я ничего в жизни не добился, но не потому что я нихера делать не хочу, а потому что меня так воспитали, моей вины в этом вообще нет. И родители не виноваты, их тоже так воспитали. Адам с Евой всю ответственность несут, а мы так, по течению плывем. Значит люди, которые имеют проблемы с алкоголем - быдло. Люди, дети которых причинили любой вред чужой собственности - быдло. Но может тогда и люди, которые перестают следить за своим здоровьем и мало двигаются - быдло, ведь они тоже осознают риски? Люди, которые вместо саморазвития приходят домой и смотрят сериальчики, просто потому что им лень что-то делать еще, они тоже быдло, ведь разница с алкоголиками в способе отдохнуть, структурно никакой разницы? Но тогда логичный вопрос, а есть ли НЕ быдло на нашей планете?
"
5448,"Ну оформление ничего так, больше реалистичности: камни там, мост, река.
"
4972,"Ну на такой мелочи даже не стоит заостряться
"
4327,"Хуйня у которой цепляется ковш стоит чуть дешевле экскаватора. На новом современном экскаваторе с нормальной гидравликой можно так работать (при некоторой сноровке)
"
8294,"Ну и как теперь узнать, виновен он был или нет?
"
13954,"демократию Что ты об этом знаешь тупорылая пидораха?
"
13948,"О, а есть деанон этого петуха?
"
3883,"Наоборот это как?) бывшая жена - лучшая проститутка?
"
10251,"бензин мгновенно и очень жестко не дорожает. Иногда по чуть чуть прибавляют иногда стоит, иногда чуть резче вверх. Бывает накинут сразу рубль, но это не повод для акций в защиты своих прав. Я купил машину 4 года назад, тогда полный бак мне обходился - 1400 сейчас -1800 если с лампочкой на заправку приехать. Я не в восторге, но на барикады из-за этого не пойду.
"
3950,"Написано, что утилизируют. Но как я понимаю, работники почты просто заберут себе.
"
10661,"В целом неплохая идея. В продуктовых, например, где уже отлажено заказом товаров заниматься продавцы. И считаются тоже продавцы, хозяин только контролирует. В магазинах побольше заказывает отдельный человек, но тоже не хозяин.
"
6991,"Для справки: в конце Противостояния Стив отправил Тони телефон для связи
"
6383,"Пидрюльк, не вмешивайся в разговор, иди пощитпости пока в реакшн, моча вроде начала работать.
"
14319,"То есть обсуждать пушки низзя, но и обсуждать то, как избежать попадания в места, где тебя учат из пушек убивать людей-тоже низзя? Вот такие вот у буржуазии стандарты. Говорить про оружие пролам запрещено, но дохнуть за интересы своих олигархов они обязаны.
"
5754,"Слушай, ОП, если отбросить проблемы с необразованными, невоспитанными и злыми людьми: Что плохого в тёмном цвете кожи и в том, что человек приносит свою культуру в ту же Швецию, Германию или Россию? Я как ситуацию вижу: есть миллионы мигрантов на 700 миллионное население, процентов 10 из них малообразованные и невоспитанные. Спустя 2-3 поколения они будут неотличимы по повадкам от местного населения. В чём проблемы?
"
6017,"Это биомусор с обоих сторон конфликта. Нормальные люди там не бывают.
"
2409,"володя, иди обратно в кремль, экспертная оценка лунопопости тут никому не нужна.
"
14014,"В дочерней структуре госкорпорации не выявлено никакой работы за два года одни долги Проверка, проведенная прокурорами по результатам внутреннего аудита, показала, что компания, которая должна была стать центром компетенций по управлению непрофильными активами организаций, входящих в Роскосмос , де-факто оказалась пустышкой. По сведениям Ъ , с момента основания в 2016 году она не заключила ни одного договора, но потратила на свою деятельность, в основном зарплаты руководителей, более 73 млн руб ., которые в виде займов ей выдала госкорпорация. В полиции решается вопрос о возбуждении уголовного дела.
"
7838,"Нет, придет ещё один штраф. Пруфа нет, но по этому поводу были разборки у гайцов с правозащитниками - считать ли непрерывную езду по кольцевой под камеры одним правонарушением или несколькими. После этого ввели обозначение камеры разметкой и знаком перед каждой камерой. Что по сути является предупреждением правонарушения: увидел знак и не снизил скорость - штраф, снова увидел и снова не снизил - ещё штраф )
"
4333,"У меня как у пользователя нет выбора - купить смарт с оптимизированным софтом. есть , продукция эпл, но стоит не дешево ) хороший вариант в этом плане айфон 7
"
1452,"Это не принципиально. Режим по умолчанию сделан для того, чтобы на этапе завершения поездки сразу стояли выбранные чаевые (хотя при желании, можно отменить). Но это будут всё те же 0, 5, 10 и 15 Но никак не 50, как на картинке выше."
12132,"лучше, чем было у мегафона. особенно с учетом цены
"
11577,"И ведь кто-то эту дорогу строил
"
2831,"У Юлика с Хованским получше выходит снимать, Кузьма его на дно тянет.
"
4071,"А ещё название The Eye of Argonia носит мини-мод для Даггерфолла, увеличивающий дальность видимости.
"
8749,"Я далеко не богат, зарабатываю среднюю зп по СПб. Обязанности и долги имею. Торговаться из-за 50-100 рублей это нормально? Объясните, это дань традициям? Уже не первый раз вижу такое, кто то ездит продаёт какую то бню в другой конец города за 300 рублей и торгуется из-за дватцатки, кто то таксисту ночью жопит полтинник. Ясно, что на детей надо дохера денег и возможно в переспективе ежедневная экономия на поездках сэкономит вам пару тысяч за год и позволит купить лишний памперс доче. Но я так понимаю, что случай был не рядовой и ситуация щекотливая. Я что то не понимаю в этом мире. В чем смысл блять торга из-за пачки макарон? Извиняюсь за бомбёжку.
"
4037,"Вах. Спасибо. Мне нравится фотографировать, но из-за того, что снимки сделаты на телефон, не получается добиться хорошего качества (разрешения) фото (
"
6352,"Я о том, что у меня в городе выбор из 3 абсолютно одинаковых дорогих провайдеров с минимумом услуг. Просто не вижу смысла менять оного на другого. Сейчас-то что мешает дешёвым провайдерам подключиться к моему дому?
"
8566,"Эти твари топчутся по ногам своими грязными засранными лапищами, могут и просто на ногу насрать, а еще могут клюнуть за руку, ноготь и т.п. но не от злости а от тупости.
"
4641,"в Мск завод МЗЭМА одна общая проходная с 4-5 будками, с 2 сторон которых такие же ряды кнопок с выпадающими пропусками. Да, до сих пор такое работает. Если интересно, могу во вторник сделать несколько фото.
"
5827,"Скотина блять краснопузая, бибу блять ему за щеку завалить
"
13999,"Хочу рашистом не быть и в дерьме русского мира не бултыхаться ряяя тварь мразь фашист русофоб
"
2177,"престарелый доцентик-завистник, таскающий чужие идеи Женичка после судов, похоже, уже ссытся называть фамилии. постепенно будут оформлены веселые ролики
"
4912,"Вот просто ради интереса, это и правда такие вакансии бывают?
"
10270,"Я в 2006 в минимал ушёл из теч хауса, потом в дип и техно. Разные круги общения)
"
13116,"оставляю птицу на 10 и 15 дней , все нормально
"
9624,"а зачем люди себе покупают дорогое качественное авто? ведь запорожец или жигули выполняют абсолютно ту же функцию, а их можно купить аж 6ть! за те же деньги, правда круто! Сравнение понятно?
"
2675,"не только с внешки горит, но и с его шутеек уровня чуь ниже петросяна, с ебанутой подачей и необоснованными вставками при монтаже и с того что этот питерский педераст видео раз в 5 лет высирает, хотя у него там целый гомо-отряд на монтаже
"
1456,"Смотри что бы из рука лицо не превратилась в левая рука, а когда пойдут мозоли в правая рука)"
4739,"Во дворах не парковки а штрафы космические треть стоимости автомобиля например.
"
7522,"Я один ждал момент когда он кость на ноге перебьет?
"
10945,"А вот если слышно в хрущевке через этаж, как бегает и орет ребенок, с этим вообще можно что-то сделать? Орет еще ладно, но вот как бегает- как будто у меня в квартире
"
12496,"В детстве Петя мечтал стать космонавтом, Саша биологом, а Вова алкашом. Сбылась только одна мечта
"
12881,"а почему бы и нет? сейчас кому не лень производят смартфоны) Нокиа уже 3й раз из пепла поднялась, и норм вроде пока поживает, да и аппараты неплохие делает. Я бы поигрался с новыми сименсами.
"
5297,"Правильно понимаете. Только как правило проводникам достаётся от пассажиров за навязчивый сервис, за то что пристают с лотерейками, шоколадками не зная того что в некоторых резервах чайная продукция обратно не принимается, а выкупается проводниками за свой счёт. Чтобы у предприятия был 100 план по реализации.
"
2423,"НОСАТАЯ ЛУПАГЛАЗИНА БОМБИТ ИТТ
"
9509,"Я во время беременности не смогла жить с заложенным носом и стала использовать Санорин. Врач сказал, что нежелательно, но если без него никак - можно. Обещал что вазоматорный ренит беременных пройдёт после родов... Не прошел... Так я около 1,5 лет сидела на Санорине. А потом решила разбавлять обычной водой... Вроде помогает и ладно... Постепенно увеличивая дозу воды удалось избавиться от этой зависимости...
"
13977,"Я каждый день провожу полтора часа в дороге и могу записывать разговорные видео стримы. Я работал на радио и могу членораздельно говорить. Стали бы вы смотреть слушать околовылезаторские истории и советами (у меня в детстве погибли родители и мне пришлось работать над собой чтобы выйти на самообеспечение и уехать в другую страну, то есть, такой пример как из никого стать хоть кем-то). Стали бы смотреть слушать?
"
6607,"сюр какой-то, какая палата, какая госпитализация при ласике? максимум два часа в клинике, если последний в очереди на операцию, через неделю на контрольный осмотр и свободен
"
13241,"Проблема в том, что маленький ребенок, иной раз чуть ли не до шести-семи лет, в запале просто упускает момент, когда надо попроситься в туалет. Поэтому не вижу ничего криминального в том, чтобы надевать на ребенка подгузник при походе в такие места.
"
4727,"Дак вот из чего они делают ракеты...
"
11191,"5 тысяч по 500 и 1000, 7000 сотнями, 1000, банка мелочи. Ожидания не было. То есть как бы изначально чувак знал, что выйдет неловкая ситуация
"
6947,"Не помню точно. Я где-то слышал, что кокосовое молоко - пшик, можно заменить водой. Если будете меня стращать тем, что свернётся - не свернется. Я его раз 20 готовил - было всё ок в 95 случаев.
"
10900,"У нас в школе они были все 10 лет, что я учился 1974-1984, хотя и не в каждом кабинете.Удобные, для правильной осанки они лучше, чем столы.
"
14055,"Говорит, что регионы развиваются, работа есть, достойная зарплата есть. Было бы желание и старание, можно везде жить заебись.
"
12772,"Я старательно прослушал песню, с которой победительница поедет на Евровидение и до самого окончания ждал, когда она начнет петь. Не дождался. Что-то окололесбийское вначале увидел. А потом... пустота. Нет, девчонки стройные, но это же не тот конкурс?
"
3570,"Порядок прохода торговых судов через проливы согласно Конвенции в Монтре. Конвенция подтвердила принцип права свободного прохода и плавания в проливах и объявила свободным проход через проливы торговых судов всех стран.
"
3664,"За такое обращение с деньгами в китае же подожено наказание. Там же вроде деньги портить нельзя.
"
11316,"До 50км ч в мопеда и неограниченная у велосипеда. Какие возможности маневра, если поперек выезжает авто и перекрывает всю дорогу? Серьёзно? А может за руль не стоит садиться тем, кто ебашит вслепую, игнорируя ПДД?
"
13085,"Пытаться определить как поступить с наследством бесполезно. В наследство уже вступили. Ко мне она пришла, так как была уверена что детей быть не может. История, где-то напоминает сына Спартака Мишулина, дочь которого была уверена, что отец всегда был с ними и не мог иметь детей на стороне. Доля умершего 1 2, все наследники получили по 1 8 от всего перечисленного имущества. Вдова еще получила 1 2 (или 4 8) доли как супруга. то есть у вдовы 1 2 1 8
"
